HTL1_u_h,HTL1_Ntr,HTL2_u_h,EML_u_h,EML_u_e,EML_recom,ETL2_u_e,ETL1_u_e,ETL1_Ntr
8.710E-06,1.660E+16,4.677E-05,1.096E-06,6.310E-06,3.826E-12,3.236E-07,6.761E-06,2.042E+17
1.349E-08,3.467E+14,7.943E-08,2.884E-07,6.310E-08,1.816E-13,1.288E-08,2.239E-05,1.122E+16
4.074E-06,3.631E+17,1.023E-07,1.622E-09,1.349E-10,9.074E-16,4.266E-06,8.913E-06,8.511E+16
2.089E-06,1.660E+16,1.023E-06,2.344E-10,7.943E-06,4.103E-12,4.571E-07,1.862E-07,3.162E+15
1.000E-04,5.248E+15,4.266E-08,1.660E-08,4.365E-06,2.263E-12,7.079E-07,2.042E-06,8.511E+15
7.943E-08,5.012E+15,1.862E-05,1.738E-08,5.370E-09,1.175E-14,7.762E-08,1.778E-05,4.169E+17
2.951E-05,1.862E+14,2.344E-08,1.259E-10,1.820E-06,9.400E-13,2.692E-05,3.802E-04,2.138E+16
1.820E-04,4.571E+15,1.862E-05,7.079E-10,1.096E-10,4.223E-16,7.586E-04,3.981E-04,5.623E+17
4.786E-08,6.166E+17,3.467E-06,7.244E-07,1.259E-10,3.743E-13,1.698E-04,7.586E-04,1.778E+16
8.913E-06,1.820E+17,6.457E-06,3.548E-08,5.888E-06,3.060E-12,3.090E-06,2.291E-05,5.495E+14
1.820E-07,9.772E+17,5.495E-04,5.370E-06,5.370E-06,5.548E-12,2.455E-08,1.349E-04,2.344E+17
1.413E-04,4.571E+14,2.344E-08,8.128E-08,2.570E-09,4.331E-14,2.455E-06,2.692E-08,4.786E+17
6.761E-04,2.818E+16,3.090E-08,6.166E-08,9.550E-06,4.965E-12,3.311E-05,1.862E-08,1.096E+15
1.413E-05,7.943E+14,6.457E-07,7.762E-06,5.888E-08,4.040E-12,4.365E-04,2.692E-06,2.455E+14
3.236E-06,3.467E+15,7.586E-07,5.888E-06,3.020E-09,3.043E-12,5.888E-06,1.000E-08,1.622E+17
3.802E-04,3.981E+16,1.122E-07,3.802E-06,3.090E-10,1.964E-12,1.549E-05,1.585E-05,1.820E+14
2.089E-08,1.820E+15,2.455E-07,5.623E-08,2.291E-06,1.212E-12,5.754E-07,2.512E-07,1.514E+17
9.772E-08,4.467E+15,1.000E-04,5.495E-06,1.514E-10,2.839E-12,1.950E-07,6.607E-05,2.884E+17
1.585E-06,7.586E+14,2.344E-04,1.950E-08,2.884E-09,1.156E-14,2.818E-04,4.571E-06,3.236E+17
1.202E-05,3.981E+15,1.148E-05,3.236E-06,1.175E-07,1.732E-12,5.012E-08,8.128E-04,2.512E+17
5.129E-04,1.585E+14,1.175E-04,7.762E-08,7.413E-06,3.869E-12,5.248E-04,4.467E-08,1.023E+17
1.000E-08,1.660E+14,3.890E-06,8.318E-08,6.918E-10,4.332E-14,2.291E-06,8.511E-05,6.310E+16
4.571E-06,2.754E+14,1.096E-08,6.166E-06,1.072E-07,3.240E-12,2.630E-04,4.677E-08,2.344E+14
4.898E-08,3.236E+15,6.310E-05,1.549E-08,5.623E-08,3.705E-14,2.399E-05,1.950E-06,3.802E+16
7.586E-08,3.631E+15,3.890E-08,9.333E-07,1.259E-10,4.821E-13,3.020E-07,8.511E-05,1.259E+16
6.026E-04,1.148E+17,3.020E-06,1.072E-10,1.122E-09,6.349E-16,9.333E-06,1.202E-04,6.166E+15
5.248E-07,2.344E+17,1.549E-06,8.710E-08,3.020E-08,6.059E-14,4.677E-04,1.995E-06,4.074E+17
2.239E-05,8.511E+14,8.318E-04,7.244E-06,7.943E-09,3.746E-12,8.318E-07,6.310E-08,5.495E+17
1.202E-04,4.898E+16,9.120E-07,4.467E-07,6.166E-09,2.339E-13,2.512E-08,3.981E-07,5.623E+17
1.549E-04,3.236E+16,2.630E-05,1.349E-06,1.000E-05,5.862E-12,2.754E-08,2.399E-08,4.169E+17
1.698E-07,5.129E+16,6.607E-07,1.259E-08,8.128E-08,4.849E-14,1.072E-05,2.818E-06,7.586E+16
2.884E-08,1.445E+14,4.074E-06,1.660E-06,5.623E-09,8.602E-13,1.445E-08,7.762E-07,5.012E+16
7.943E-07,6.026E+16,1.202E-04,1.148E-06,1.698E-10,5.932E-13,1.514E-06,3.467E-07,8.710E+17
3.631E-06,6.761E+17,2.399E-05,1.288E-07,1.445E-10,6.662E-14,1.514E-04,5.248E-05,4.898E+17
2.951E-08,4.677E+16,1.096E-08,6.761E-08,2.951E-09,3.645E-14,2.188E-05,9.550E-07,3.311E+17
8.710E-05,3.311E+17,1.698E-08,6.918E-06,1.349E-09,3.574E-12,2.042E-07,1.122E-06,5.248E+15
5.129E-06,2.239E+17,3.162E-06,8.128E-09,5.248E-09,6.910E-15,1.995E-08,1.288E-07,1.862E+16
5.888E-07,8.128E+17,1.202E-08,1.318E-10,1.738E-07,8.983E-14,4.074E-06,1.122E-04,1.175E+17
1.950E-04,2.951E+16,1.023E-08,1.549E-08,1.585E-10,8.082E-15,4.898E-08,5.623E-06,4.467E+15
3.162E-05,6.918E+16,3.090E-06,2.138E-09,2.291E-08,1.294E-14,6.457E-06,3.981E-07,7.413E+17
2.138E-08,1.995E+14,1.479E-08,4.169E-06,4.266E-08,2.175E-12,1.072E-05,7.586E-08,9.120E+17
1.230E-08,4.467E+16,2.399E-05,1.072E-10,1.230E-10,1.189E-16,5.012E-04,4.169E-04,8.710E+17
1.072E-04,3.548E+15,1.380E-08,3.090E-06,7.586E-09,1.600E-12,1.380E-06,4.677E-04,1.413E+14
1.096E-05,1.905E+16,2.692E-07,5.754E-07,4.898E-10,2.975E-13,9.550E-04,1.023E-08,6.026E+17
1.202E-05,4.074E+16,4.365E-04,6.607E-10,7.762E-08,4.044E-14,7.079E-06,1.288E-06,8.511E+14
2.884E-04,2.630E+17,1.175E-07,6.761E-09,2.089E-10,3.600E-15,1.950E-05,7.079E-04,6.607E+16
1.288E-08,7.079E+16,1.288E-04,1.288E-09,5.012E-09,3.254E-15,5.754E-07,3.467E-07,2.089E+15
1.479E-05,5.754E+16,5.012E-07,3.715E-09,7.762E-07,4.029E-13,5.129E-08,5.129E-07,3.090E+17
1.175E-08,2.692E+14,7.762E-06,3.467E-07,9.120E-08,2.262E-13,6.457E-04,6.457E-08,1.585E+16
3.467E-07,2.570E+15,5.495E-08,3.548E-06,1.288E-09,1.833E-12,5.012E-07,6.026E-05,1.175E+17
9.772E-06,9.120E+17,1.349E-07,8.710E-09,5.754E-10,4.796E-15,5.495E-08,1.413E-06,1.738E+16
2.188E-07,1.072E+17,4.571E-07,2.042E-08,3.981E-09,1.260E-14,3.090E-05,9.550E-06,4.571E+16
1.202E-04,5.248E+14,2.344E-07,7.762E-06,5.495E-07,4.294E-12,2.344E-08,1.148E-07,3.162E+17
1.995E-04,6.918E+15,1.047E-04,2.089E-07,8.511E-06,4.504E-12,8.511E-08,3.162E-08,3.981E+16
4.571E-06,2.188E+17,2.291E-05,3.631E-06,4.677E-09,1.878E-12,1.778E-07,7.244E-04,2.818E+14
7.079E-05,6.310E+16,2.754E-08,1.905E-08,5.129E-07,2.748E-13,1.288E-07,1.514E-07,2.188E+15
2.951E-04,5.623E+16,5.248E-05,4.467E-10,2.692E-09,1.621E-15,8.913E-07,2.188E-07,7.586E+14
2.570E-07,2.884E+17,4.074E-05,1.698E-10,1.175E-10,1.484E-16,7.079E-08,1.820E-08,4.571E+15
3.311E-04,1.660E+15,1.778E-06,6.918E-08,7.586E-09,3.965E-14,1.698E-05,5.248E-07,3.467E+14
1.175E-05,9.333E+17,2.239E-05,1.047E-10,7.413E-08,3.835E-14,2.344E-08,2.570E-07,5.248E+15
4.467E-05,5.012E+15,6.607E-05,1.549E-09,9.550E-08,5.013E-14,1.479E-07,1.000E-06,5.495E+15
1.096E-04,2.884E+16,1.175E-07,1.288E-09,2.239E-09,1.822E-15,1.096E-05,1.995E-04,9.772E+16
1.549E-07,4.677E+16,6.026E-07,3.090E-08,8.913E-08,6.200E-14,1.950E-07,2.512E-07,1.096E+14
2.089E-06,4.898E+14,1.862E-06,2.291E-08,7.413E-08,5.013E-14,1.862E-04,7.586E-06,1.096E+16
3.311E-08,4.074E+16,2.512E-06,8.511E-07,1.738E-07,5.294E-13,1.122E-04,3.631E-04,7.762E+16
3.890E-06,1.148E+17,1.778E-06,1.738E-07,3.715E-08,1.090E-13,1.820E-08,1.000E-05,2.884E+14
1.202E-08,5.012E+16,4.365E-04,2.239E-08,5.012E-06,2.600E-12,2.512E-08,3.715E-06,1.862E+14
3.890E-08,6.457E+14,6.457E-05,1.820E-09,1.905E-10,1.038E-15,2.818E-08,5.495E-07,9.550E+15
1.778E-05,1.148E+17,7.762E-08,2.630E-09,6.918E-09,4.932E-15,4.169E-06,2.138E-08,2.630E+16
1.585E-05,1.820E+17,2.344E-07,1.950E-10,6.026E-06,3.113E-12,1.023E-07,2.630E-06,6.918E+17
9.333E-04,1.905E+16,2.399E-05,4.074E-06,7.079E-08,2.141E-12,1.259E-06,5.370E-06,3.388E+16
1.820E-08,7.413E+16,1.950E-05,1.047E-10,3.715E-10,2.460E-16,2.512E-04,1.950E-06,1.148E+15
1.585E-07,4.571E+16,4.677E-05,5.888E-06,1.738E-08,3.051E-12,5.754E-06,8.128E-07,3.090E+14
1.479E-05,1.023E+16,2.188E-07,6.918E-07,3.388E-07,5.324E-13,8.128E-06,9.120E-04,6.607E+14
9.120E-08,8.318E+17,1.318E-05,9.772E-09,9.772E-08,5.553E-14,9.550E-04,1.349E-04,1.738E+15
1.230E-07,8.710E+16,2.951E-05,3.631E-07,2.692E-08,2.014E-13,7.413E-05,2.291E-08,7.943E+14
2.512E-06,1.000E+17,4.074E-07,1.023E-07,1.622E-08,6.124E-14,4.898E-06,2.630E-06,5.370E+16
2.042E-06,8.511E+17,3.311E-04,6.026E-10,2.630E-09,1.670E-15,4.266E-06,7.244E-05,2.951E+17
1.585E-05,5.888E+16,1.778E-07,5.012E-09,1.380E-10,2.660E-15,1.380E-04,2.042E-04,4.074E+14
3.090E-06,6.918E+14,4.571E-07,7.413E-10,2.089E-08,1.118E-14,7.413E-05,1.096E-05,6.310E+17
4.898E-04,1.230E+16,2.455E-06,7.244E-10,5.754E-10,6.714E-16,6.166E-04,2.951E-06,5.012E+14
1.905E-05,2.138E+14,3.090E-06,1.259E-09,7.586E-06,3.919E-12,1.096E-04,1.585E-04,1.514E+16
9.550E-08,5.495E+16,3.715E-04,8.318E-10,1.413E-09,1.159E-15,4.169E-05,1.778E-04,1.096E+16
1.259E-06,2.512E+15,6.457E-06,8.318E-10,1.413E-07,7.339E-14,1.905E-07,6.761E-08,3.981E+17
5.012E-06,7.079E+16,2.754E-08,4.074E-09,1.259E-10,2.169E-15,4.266E-07,2.399E-06,6.918E+16
3.162E-06,3.236E+17,8.318E-07,4.266E-06,2.692E-07,2.343E-12,1.023E-04,1.622E-05,8.710E+14
1.738E-07,5.129E+14,1.950E-05,3.467E-10,1.862E-07,9.636E-14,5.248E-04,3.020E-08,7.413E+16
4.571E-07,2.399E+14,1.950E-05,6.026E-08,5.754E-06,3.004E-12,1.047E-08,4.571E-08,3.388E+14
2.291E-07,4.677E+14,8.913E-04,8.710E-06,6.918E-08,4.535E-12,4.169E-05,1.995E-06,1.445E+14
9.550E-08,2.344E+14,1.380E-05,7.586E-06,1.122E-08,3.924E-12,1.778E-07,3.890E-06,1.514E+15
3.715E-06,9.772E+17,1.175E-08,1.175E-08,1.862E-09,7.031E-15,7.762E-07,5.623E-04,1.549E+15
1.820E-05,7.244E+16,6.457E-04,2.884E-10,9.772E-09,5.197E-15,6.166E-07,9.550E-05,8.128E+14
6.310E-07,5.888E+14,9.772E-08,5.623E-09,5.754E-09,5.877E-15,2.188E-04,3.311E-08,1.622E+17
6.918E-04,4.677E+16,2.512E-05,5.129E-08,9.550E-09,3.142E-14,4.365E-05,6.310E-07,1.047E+15
2.570E-07,3.020E+15,3.162E-07,1.995E-06,4.898E-09,1.033E-12,1.585E-07,1.148E-06,8.318E+16
6.166E-08,1.778E+14,3.981E-05,9.550E-10,2.188E-07,1.135E-13,1.479E-06,2.399E-08,4.571E+16
1.479E-07,2.818E+14,3.020E-04,5.248E-07,3.388E-09,2.728E-13,1.175E-05,1.259E-05,1.023E+17
1.479E-08,2.818E+14,3.020E-04,5.248E-07,3.388E-09,2.728E-13,1.175E-05,1.259E-05,1.023E+17
3.311E-06,1.202E+17,1.585E-08,1.778E-07,5.012E-07,3.507E-13,2.754E-04,8.913E-07,7.244E+16
1.230E-04,6.918E+16,2.291E-04,2.754E-10,2.344E-10,2.634E-16,5.248E-05,2.692E-05,7.943E+16
3.090E-06,7.079E+15,1.122E-06,7.079E-09,5.012E-08,2.955E-14,6.457E-08,1.514E-08,1.380E+17
4.467E-06,7.244E+16,7.762E-07,6.026E-08,1.585E-06,8.498E-13,1.549E-08,5.495E-08,1.622E+17
6.457E-07,7.413E+16,6.026E-07,4.786E-07,1.778E-07,3.391E-13,9.120E-08,2.570E-08,3.548E+15
1.047E-06,1.000E+14,4.365E-05,3.236E-08,7.413E-10,1.710E-14,1.175E-04,3.388E-08,6.607E+16
5.754E-05,1.479E+17,1.995E-06,2.042E-07,1.862E-07,2.017E-13,5.129E-05,1.023E-08,4.074E+15
2.138E-06,1.660E+17,1.445E-05,9.550E-10,4.571E-07,2.366E-13,9.550E-04,1.549E-06,1.288E+17
3.467E-08,8.710E+15,2.291E-05,1.514E-10,1.622E-10,1.620E-16,1.820E-05,1.047E-07,2.188E+14
1.000E-08,3.890E+16,7.244E-07,2.630E-06,1.259E-08,1.365E-12,5.129E-04,2.188E-06,7.762E+15
2.455E-06,1.349E+15,4.786E-07,2.042E-07,1.047E-06,6.464E-13,8.128E-06,4.571E-08,1.047E+16
7.943E-08,6.310E+15,3.311E-04,7.943E-08,1.479E-06,8.051E-13,2.512E-08,1.175E-08,8.318E+14
4.786E-07,9.333E+16,3.631E-06,1.413E-09,2.138E-08,1.177E-14,2.818E-05,2.754E-07,8.511E+16
6.026E-07,2.455E+15,1.445E-06,7.079E-08,2.239E-06,1.193E-12,8.710E-07,3.715E-04,1.072E+15
9.550E-08,5.888E+16,2.884E-07,3.236E-10,6.026E-07,3.114E-13,7.943E-08,5.248E-06,1.072E+16
5.248E-08,3.388E+15,7.244E-06,2.239E-10,5.012E-06,2.589E-12,1.660E-07,6.166E-07,1.349E+16
1.023E-06,4.677E+16,2.042E-08,1.096E-07,6.457E-08,8.999E-14,1.660E-06,3.090E-07,1.175E+17
1.148E-04,1.230E+14,5.495E-06,1.514E-10,1.230E-08,6.433E-15,7.762E-05,9.120E-07,3.467E+17
2.138E-06,3.388E+15,2.291E-04,1.023E-09,4.169E-07,2.159E-13,1.585E-08,1.738E-07,1.738E+14
8.511E-06,1.862E+14,1.995E-07,1.862E-08,3.890E-06,2.019E-12,6.918E-04,3.631E-05,9.120E+14
6.918E-04,1.072E+17,2.089E-08,2.884E-09,6.166E-09,4.675E-15,1.660E-05,1.202E-07,7.943E+17
2.042E-04,1.862E+17,1.349E-04,3.890E-07,3.162E-06,1.834E-12,4.898E-04,8.511E-08,3.236E+17
1.862E-04,3.548E+16,6.918E-07,6.918E-07,4.571E-06,2.718E-12,1.514E-04,1.202E-06,1.950E+17
9.550E-07,6.607E+16,1.000E-05,2.512E-10,6.607E-08,3.426E-14,2.951E-08,6.310E-04,1.479E+15
2.630E-05,4.571E+15,2.138E-05,1.905E-08,5.623E-10,1.013E-14,5.754E-05,1.995E-07,6.457E+14
4.467E-06,1.288E+17,1.549E-04,1.380E-07,1.905E-08,8.115E-14,5.888E-08,4.169E-06,1.622E+14
1.514E-05,6.457E+17,2.570E-05,9.333E-06,2.239E-08,4.832E-12,3.020E-06,1.000E-07,5.888E+15
2.630E-07,4.266E+16,3.020E-07,1.202E-07,1.698E-09,6.298E-14,4.571E-04,7.586E-07,4.786E+16
6.761E-06,4.266E+15,2.570E-06,1.820E-06,1.230E-08,9.463E-13,1.175E-04,1.622E-05,2.042E+14
1.096E-05,4.571E+16,5.623E-08,8.128E-08,3.388E-09,4.374E-14,7.943E-04,1.445E-08,2.818E+17
8.128E-07,1.479E+15,4.898E-04,2.188E-09,3.090E-08,1.709E-14,1.047E-04,4.074E-04,6.607E+16
1.072E-05,2.570E+17,2.570E-06,3.981E-07,1.175E-09,2.062E-13,3.090E-04,4.266E-04,3.890E+16
3.890E-06,2.188E+15,1.660E-05,1.047E-09,5.012E-09,3.130E-15,1.230E-06,7.586E-08,3.715E+17
2.884E-08,3.631E+15,8.318E-06,3.631E-06,2.630E-07,2.011E-12,1.096E-05,4.786E-05,4.898E+15
4.571E-04,4.266E+14,3.311E-06,5.012E-07,1.175E-06,8.658E-13,4.786E-05,7.586E-08,5.495E+16
1.514E-06,7.586E+16,8.318E-05,5.623E-09,1.288E-07,6.945E-14,1.778E-08,2.042E-04,5.623E+17
4.169E-08,1.738E+16,4.365E-07,1.096E-07,1.479E-07,1.330E-13,6.918E-05,4.467E-06,1.096E+15
6.457E-06,1.479E+14,1.585E-05,3.311E-09,5.623E-10,2.001E-15,9.772E-05,1.047E-06,7.762E+15
1.122E-08,4.169E+17,1.905E-04,2.399E-09,2.951E-09,2.764E-15,2.754E-06,1.950E-08,1.175E+14
3.890E-08,3.981E+17,5.623E-06,6.918E-10,5.623E-07,2.908E-13,2.344E-07,7.413E-06,1.660E+14
2.884E-07,1.445E+16,1.778E-05,9.120E-09,2.239E-08,1.627E-14,2.512E-08,5.754E-08,7.762E+15
2.884E-05,1.549E+17,7.586E-07,3.090E-08,2.630E-06,1.375E-12,1.072E-06,1.148E-05,8.913E+14
1.380E-08,1.047E+16,8.318E-06,1.023E-06,2.455E-10,5.287E-13,8.128E-04,1.549E-06,1.230E+16
9.120E-08,2.399E+17,1.778E-06,1.072E-06,1.288E-06,1.219E-12,5.129E-08,5.012E-06,2.570E+14
3.981E-07,1.820E+15,2.884E-07,7.244E-09,1.122E-09,4.322E-15,1.862E-04,3.715E-07,1.072E+15
1.862E-06,2.884E+17,1.175E-08,5.370E-10,3.020E-07,1.563E-13,1.349E-08,7.244E-05,7.413E+17
6.761E-04,3.631E+16,5.888E-06,2.399E-09,3.162E-09,2.873E-15,8.128E-05,6.761E-08,1.778E+17
4.074E-05,1.259E+14,4.677E-04,1.175E-09,2.089E-07,1.085E-13,1.202E-08,4.786E-04,1.096E+16
3.548E-08,2.692E+14,2.455E-04,1.660E-06,1.047E-10,8.573E-13,6.026E-06,8.913E-04,1.318E+15
9.772E-08,1.585E+16,2.754E-05,3.548E-09,1.950E-09,2.840E-15,5.754E-08,1.549E-04,8.710E+14
2.570E-05,6.761E+15,2.630E-07,9.120E-07,1.622E-09,4.719E-13,8.710E-05,1.122E-08,1.479E+14
6.166E-04,1.905E+15,1.514E-05,7.079E-06,1.905E-08,3.667E-12,1.047E-05,6.457E-04,2.188E+16
5.370E-06,9.120E+16,1.995E-07,5.129E-10,9.120E-09,4.976E-15,9.120E-08,2.138E-08,1.660E+14
6.918E-04,1.514E+14,2.570E-06,6.166E-09,7.943E-07,4.135E-13,3.162E-05,1.230E-05,2.344E+16
3.236E-06,1.950E+16,2.042E-04,2.188E-09,1.047E-09,1.671E-15,4.571E-08,2.239E-07,8.128E+15
4.169E-05,1.230E+14,4.169E-04,4.786E-07,5.129E-07,5.122E-13,4.677E-08,4.074E-07,1.950E+17
2.042E-05,9.772E+17,4.786E-05,1.288E-10,6.457E-07,3.336E-13,5.623E-06,2.630E-06,4.571E+17
2.089E-07,1.950E+16,2.512E-06,6.607E-07,6.607E-06,3.754E-12,3.467E-06,9.333E-06,4.467E+16
2.818E-04,1.905E+15,9.120E-07,9.120E-08,9.333E-06,4.868E-12,3.020E-05,5.623E-07,2.291E+14
1.047E-07,2.188E+17,6.918E-08,1.862E-06,9.120E-06,5.673E-12,6.607E-04,9.772E-06,1.047E+16
5.129E-05,4.074E+15,2.630E-08,1.047E-08,8.511E-09,9.805E-15,9.120E-06,2.239E-06,1.318E+17
1.148E-06,1.585E+17,2.344E-06,3.162E-07,1.175E-10,1.634E-13,1.175E-07,1.950E-06,3.981E+14
7.244E-06,2.692E+14,3.467E-06,2.951E-09,3.802E-08,2.116E-14,6.457E-08,8.710E-04,5.623E+17
5.370E-06,4.169E+16,1.318E-05,1.820E-07,4.169E-06,2.247E-12,5.623E-04,7.762E-06,2.399E+16
2.042E-06,2.239E+16,1.259E-04,6.310E-07,1.230E-06,9.614E-13,2.884E-07,4.677E-06,9.772E+14
1.175E-06,6.310E+14,1.585E-07,4.074E-10,3.162E-08,1.655E-14,8.913E-06,4.266E-05,1.413E+14
1.778E-07,9.772E+17,6.026E-05,1.000E-06,3.467E-06,2.308E-12,5.248E-07,4.467E-08,4.898E+15
1.778E-06,7.762E+16,4.365E-06,2.692E-10,5.370E-10,4.164E-16,6.310E-08,3.981E-05,3.311E+14
3.090E-04,9.333E+15,2.692E-04,1.862E-10,8.710E-10,5.461E-16,1.905E-06,1.738E-04,5.248E+14
2.754E-05,4.467E+16,7.762E-08,2.884E-07,1.585E-06,9.676E-13,2.089E-05,8.710E-04,1.023E+17
2.344E-08,6.607E+16,1.175E-05,3.715E-10,6.026E-06,3.113E-12,8.128E-08,2.455E-07,2.951E+16
1.413E-07,1.413E+14,1.479E-07,1.660E-10,1.288E-10,1.523E-16,4.786E-04,1.778E-06,1.175E+17
6.761E-04,2.754E+14,3.548E-05,1.738E-07,5.129E-06,2.739E-12,6.026E-07,3.236E-08,2.455E+14
1.698E-05,1.862E+15,3.020E-06,9.772E-09,2.570E-06,1.333E-12,4.786E-05,2.692E-06,4.898E+14
1.445E-07,6.918E+15,7.762E-04,7.244E-06,4.571E-07,3.978E-12,2.570E-07,6.026E-07,1.122E+15
1.905E-06,1.950E+17,6.457E-08,2.188E-06,4.571E-07,1.366E-12,3.802E-07,7.586E-08,1.175E+17
2.951E-06,5.370E+16,8.511E-05,1.738E-08,3.715E-09,1.090E-14,3.890E-05,6.761E-04,1.230E+16
5.012E-06,2.291E+14,7.079E-07,1.514E-10,2.818E-08,1.464E-14,5.129E-06,2.188E-05,1.585E+17
1.660E-07,2.138E+15,3.467E-06,2.512E-08,2.951E-07,1.654E-13,5.129E-05,4.898E-04,2.399E+16
5.495E-05,1.096E+14,8.318E-04,1.047E-07,6.457E-07,3.876E-13,4.467E-06,3.090E-08,7.244E+15
1.230E-04,5.623E+15,6.761E-07,1.862E-06,2.512E-08,9.748E-13,2.754E-07,4.786E-05,7.586E+15
6.607E-07,3.388E+16,1.288E-05,2.344E-10,5.248E-06,2.711E-12,2.042E-04,3.311E-04,3.631E+17
7.413E-04,1.047E+15,2.399E-08,4.786E-10,8.318E-07,4.299E-13,3.236E-04,5.888E-05,4.365E+14
3.090E-07,1.905E+16,1.445E-04,1.820E-08,1.738E-09,1.030E-14,2.570E-04,2.951E-08,1.148E+17
5.129E-04,2.754E+15,3.162E-05,6.310E-07,7.244E-09,3.297E-13,1.514E-08,3.020E-05,5.754E+16
4.898E-04,4.571E+16,5.623E-05,3.020E-10,6.918E-08,3.589E-14,2.455E-05,8.128E-04,6.607E+15
2.399E-06,2.239E+15,6.918E-04,3.236E-10,2.042E-10,2.726E-16,2.089E-07,2.754E-08,1.413E+15
2.239E-04,4.074E+16,1.349E-08,1.380E-10,5.129E-06,2.649E-12,5.888E-04,5.888E-07,7.413E+17
7.943E-08,2.399E+14,1.023E-04,3.981E-07,6.310E-09,2.089E-13,3.631E-04,6.918E-08,1.148E+15
1.905E-07,2.239E+14,1.000E-08,9.772E-06,6.166E-09,5.051E-12,1.230E-04,1.380E-05,2.042E+14
2.754E-07,2.239E+15,1.778E-08,5.888E-06,5.495E-07,3.326E-12,2.754E-06,1.000E-04,8.318E+14
1.288E-04,1.259E+14,6.310E-04,3.090E-08,7.079E-09,1.962E-14,1.288E-05,9.550E-07,3.802E+17
3.890E-06,1.445E+17,9.120E-06,3.981E-09,4.571E-07,2.382E-13,1.288E-04,1.000E-07,7.413E+15
9.333E-07,3.311E+14,4.169E-07,9.550E-10,1.148E-08,6.424E-15,1.445E-04,1.778E-06,4.898E+16
1.514E-06,3.311E+16,1.259E-07,1.622E-09,1.479E-10,9.141E-16,3.090E-08,1.622E-05,1.950E+14
5.888E-08,1.047E+15,9.333E-04,3.631E-10,8.128E-10,6.074E-16,8.511E-07,5.754E-06,2.455E+17
3.020E-04,8.913E+14,2.818E-06,2.291E-10,5.012E-06,2.589E-12,5.012E-07,2.239E-05,1.738E+16
1.096E-04,4.365E+17,4.467E-05,3.311E-10,1.905E-10,2.695E-16,1.413E-05,3.020E-05,6.310E+14
2.455E-05,9.772E+14,2.754E-06,1.862E-09,5.012E-07,2.598E-13,5.129E-04,1.950E-06,4.571E+14
7.413E-04,7.586E+15,5.754E-06,5.129E-07,2.754E-07,4.072E-13,2.138E-08,4.169E-07,3.311E+15
2.089E-07,5.888E+16,1.148E-05,2.089E-10,5.623E-10,3.984E-16,1.862E-05,5.754E-08,1.175E+16
1.950E-07,1.148E+16,2.754E-06,1.479E-06,1.585E-07,8.459E-13,8.128E-05,2.754E-04,6.457E+16
2.089E-07,3.020E+17,1.072E-07,3.631E-08,1.698E-07,1.065E-13,6.310E-04,1.479E-08,5.754E+17
2.344E-07,5.248E+15,5.012E-05,6.310E-09,4.898E-06,2.533E-12,1.514E-05,1.549E-04,3.090E+15
6.761E-07,8.913E+16,1.950E-05,6.457E-06,1.148E-06,3.928E-12,2.570E-04,3.467E-05,3.090E+15
3.020E-06,3.236E+15,3.890E-07,4.266E-10,4.677E-09,2.636E-15,4.786E-08,1.072E-04,1.413E+15
2.042E-05,6.457E+16,4.467E-04,5.248E-10,2.884E-08,1.517E-14,9.120E-07,1.660E-07,1.660E+17
7.586E-07,4.571E+17,1.660E-06,1.122E-07,1.549E-09,5.876E-14,1.096E-07,2.291E-07,2.042E+14
1.000E-06,4.571E+15,2.818E-06,2.630E-10,4.365E-09,2.391E-15,1.230E-05,4.467E-08,3.890E+16
4.786E-06,8.318E+16,2.884E-04,1.738E-06,3.890E-06,2.907E-12,2.754E-04,2.042E-06,7.244E+17
6.457E-04,5.754E+15,1.096E-05,1.698E-06,2.630E-10,8.774E-13,2.570E-07,2.754E-07,5.888E+15
6.166E-05,1.259E+15,1.862E-07,2.630E-10,6.761E-07,3.494E-13,7.413E-07,1.047E-06,8.128E+17
3.890E-05,1.096E+16,1.549E-06,3.090E-09,7.943E-06,4.105E-12,1.585E-04,7.079E-05,2.754E+16
5.754E-05,1.660E+15,2.512E-05,2.570E-10,4.898E-09,2.663E-15,9.550E-05,6.918E-04,1.905E+16
1.047E-08,1.000E+16,1.995E-05,2.291E-08,9.772E-07,5.166E-13,7.079E-06,1.698E-08,2.188E+14
2.630E-06,1.778E+17,1.000E-03,3.236E-07,3.715E-10,1.673E-13,1.820E-04,2.754E-08,2.884E+15
8.913E-07,1.738E+15,7.586E-05,8.913E-09,5.623E-09,7.508E-15,3.090E-05,3.311E-07,2.089E+17
3.890E-07,8.511E+17,9.333E-08,6.026E-07,7.244E-09,3.150E-13,6.607E-05,1.380E-06,1.738E+14
1.230E-08,1.230E+17,1.349E-08,2.951E-10,1.585E-06,8.188E-13,9.550E-07,1.349E-04,3.548E+14
5.248E-04,1.230E+17,1.072E-08,1.413E-06,1.549E-06,1.530E-12,1.660E-07,7.079E-04,8.318E+15
6.918E-07,6.310E+17,3.715E-07,2.884E-07,1.122E-09,1.496E-13,9.550E-08,3.890E-07,2.089E+17
2.399E-08,8.318E+15,2.630E-08,5.888E-07,2.455E-09,3.054E-13,2.818E-05,2.239E-07,3.467E+16
1.549E-05,1.000E+15,1.288E-08,2.818E-10,2.630E-06,1.359E-12,1.660E-08,9.120E-04,3.020E+16
